seed,biting_rate,ectopic_recombination_rate,immigration_rate_fraction,immunity_loss_rate,mutation_rate,n_genes_initial,switching_rate,transmissibility,instance
10407_-1560048281_-1752458582_1079056020_-1443223555_1774786002_547672093,8.18679248082358e-05,1.50780197472789e-06,0.00249830641169948,0.0017499042975987,2.22312495888576e-08,26019.9447483345,0.184435798536255,0.54100408974101,1083
10407_1625294488_976285578_-375340636_2025754927_1725086_-248920286,9.51599095080409e-05,3.86031896385339e-07,0.00237113050608357,0.00143041867751355,2.59336677105249e-08,19698.1893132495,0.183618368757347,0.235932958611588,1084
10407_-1265133875_1384031964_-574675424_-2111867213_-1692291941_-1987329999,7.20760828894811e-05,9.74944518763574e-07,0.00353963790397543,0.000600935727032078,7.73432832423509e-09,29915.3722619515,0.183189566024555,0.600351835162424,1085
10407_-358567210_130435591_-850546344_-376362716_1508772610_-979051539,9.52848166851323e-05,8.55298202690549e-07,0.00302112724703223,0.000968871407148676,2.7070633560894e-08,29080.3866471437,0.175897908406626,0.54703204993411,1086
10407_874230379_1907509743_-1245470811_-2073709929_-1364207000_1114716213,5.53968381608033e-05,1.02104983193008e-06,0.00233835482097183,0.000581062796702186,1.20318351140693e-08,32269.5089784033,0.183566606038102,0.812783025533003,1087
10407_187640898_1307248817_-1505360947_972179738_-445995788_-121089745,8.36438567956132e-05,7.40817232556535e-07,0.00467121986441397,0.00114599457124851,2.8344292908602e-08,30440.4491222859,0.180434741940387,0.37808268268512,1088
10407_-494292529_1801440660_1262589665_-1854599358_-2138200610_1900727173,6.54093518864003e-05,7.94437411304425e-07,0.00473020475491964,0.00148095786094595,7.78487189859154e-09,10303.3889689167,0.190037469957867,0.378720441169196,1089
10407_-436728326_1392315366_931028835_-1411708272_-701879496_-1518986444,6.86221003273102e-05,5.60358161848579e-07,0.00372777624074224,0.00109820720964013,2.16478984933141e-08,15850.4786453631,0.18915950327361,0.778823736173881,1090
10407_-1698098975_-1494416285_630013004_1777066176_578212550_-349514275,6.7127815029873e-05,3.68409674282913e-07,0.00493189528569569,0.00189659672860797,2.48914736871883e-08,25381.0992566687,0.190228093765833,0.103144187828017,1091
10407_-1867388102_-1244699350_1191410726_1770220758_-1866286791_1494828088,5.0163107811641e-05,1.64360344189012e-06,0.00393044936534265,0.00149703482604788,2.72852320902902e-08,25408.6786413468,0.192070364127186,0.558570011029969,1092
10407_1630090744_11624477_-1619301746_759578233_-883834317_2127354031,8.14412697178348e-05,4.74957781898203e-07,0.00335086166756949,0.000995194591151195,7.80717883346558e-09,11305.6048676452,0.176054883849679,0.890808388125176,1093
10407_-987618888_1322277607_-2139374101_-166656347_1632962123_-863006368,5.28728400318318e-05,1.16031330024723e-06,0.00260248125010291,0.000931649984084057,1.5274235127652e-08,31651.9866334298,0.181091508330836,0.193223621588701,1094
10407_-191443460_1157582157_-313524791_-1936833032_1586505898_-563131743,6.5581925626823e-05,1.28208397560042e-06,0.00222064485157127,0.00144676994381581,2.39475835268245e-08,31609.9613988576,0.192973409700695,0.632215260496142,1095
10407_-360143826_-41537443_-1667771703_-1088857905_1383172202_-568547955,7.5434757292327e-05,2.17212640556667e-07,0.00300409801121344,0.000830860722680438,2.28030753628203e-08,15837.1813555261,0.193284514508856,0.636705164922986,1096
10407_1547654535_184299699_-1149191030_559350360_379517883_-1148122092,9.6637129522311e-05,1.78235465073897e-06,0.00235110915082185,0.00124164005189756,1.32714181002173e-08,33894.8779172687,0.170979979747917,0.154696861008865,1097
10407_-781413620_851022336_-1098396580_-78489618_337485567_-301463905,5.24576025137431e-05,8.76140397614216e-07,0.00338175737840669,0.000857567554241931,1.83334635337814e-08,28124.3764930954,0.18054355423238,0.543339104038147,1098
10407_-880557427_-1370280474_1184334298_942455123_835432394_-122805481,9.67539839874219e-05,1.71222679576266e-06,0.00432930719242382,0.000760219606088647,1.52206578604685e-08,10622.6150809687,0.170075186607341,0.554804836468927,1099
10407_-542354162_1064403773_277729241_-1601171541_-1276585858_703345300,8.861427003337e-05,7.00845660009313e-07,0.00374938500696271,0.000894359006815674,1.13662486039577e-08,24612.8297824332,0.173918740063982,0.554224941340147,1100
10407_-965491712_-46174408_107590489_438323145_-1793351372_660751503,8.38454849412559e-05,6.06815921533775e-07,0.00198078219184158,0.00117017944983187,1.67127255497119e-08,19030.2827001459,0.191950654003144,0.9579605725978,1101
10407_-1919247421_-1402654142_1131052752_-2105293606_-2102423813_253294992,8.52487443051915e-05,6.85633499698352e-07,0.00357657400940579,0.00107800285295175,2.2944160785922e-08,29593.5722786753,0.196385537018592,0.929449985521187,1102
10407_768729747_-1937229647_-1470775010_-595108897_318094996_-169971804,8.29949879207564e-05,1.46622171029307e-06,0.00251996386151571,0.000872452564339752,1.61155164111744e-08,23555.9312402429,0.183038683675723,0.590382450988892,1103
10407_1765868162_-461525191_-1856613803_-549427022_730892934_2139722444,5.05241687021762e-05,6.75132996091164e-07,0.00261634635832067,0.00181056280661667,1.1727818655779e-08,23497.1398796381,0.182489731558009,0.5965854752945,1104
10407_1164074189_-1734963477_166830634_532386576_-1470970621_-1190640102,9.57591341087289e-05,5.86051731432938e-07,0.00496626395256887,0.000747232693492877,1.91871313128387e-08,33088.5523904115,0.172919872841383,0.188619571943278,1105
10407_-1296722902_-189932987_798171220_-578192029_-509998211_565782379,8.06398259961125e-05,1.43557797129263e-06,0.00466401031839118,0.0015107113485892,2.25091732770199e-08,25354.5929744925,0.19338433764966,0.552273292479395,1106
10407_-886483155_-1586089465_1771526599_-211503558_-1110203977_-1847812262,6.938715323922e-05,1.96301752448595e-07,0.00514424992631103,0.00123687705755494,8.43337896217719e-09,26062.2559606256,0.174722547542554,0.675417740235822,1107
10407_963023846_1740697858_2063843850_1213029976_1783953938_-1402407921,7.06960594189453e-05,1.34967527454253e-06,0.00163777550274747,0.00153541130577613,2.14849234110989e-08,16859.1335760065,0.177941322181818,0.886510397117236,1108
10407_-1670230227_1617985915_461115612_-1953471318_-10629532_782462184,8.05476232412255e-05,1.63658816097638e-06,0.00512333647865985,0.00183556805234864,1.16353545142465e-08,10105.2110081414,0.192050284092362,0.466357815035666,1109
10407_1657138734_-2132002100_863184718_-1658653850_-1605125248_-1604548602,8.3910202586755e-05,2.518067194512e-07,0.00416818587534605,0.00173698070367668,1.05728280192825e-08,14551.4963393242,0.179076813733166,0.479216342140094,1110
10407_-1820504856_365453584_-2098179208_1916487737_-1575589235_380665064,6.92683842830358e-05,5.38702167059202e-07,0.00426699335411249,0.00190421137622241,1.10179676104891e-08,17200.0384634765,0.19917151802749,0.727732327801845,1111
10407_1747927020_-26689717_2061072502_-880509543_-1216157995_-734676091,5.48785056996227e-05,1.43232095718222e-06,0.00455342803266128,0.0011392921521237,2.62020386938642e-08,16108.2949502576,0.183806298416973,0.489458440216131,1112
10407_401698164_-292609674_1048597982_-1854805743_-1944806774_-240416760,8.86774485663955e-05,6.65995270930436e-07,0.00164987838701033,0.00142617980634404,1.03082158477061e-08,18806.8546915218,0.178674412363479,0.846527746751706,1113
10407_680172225_213955491_-1166134625_-1425771241_-1784067794_-1461406585,6.46598942514993e-05,1.63626566078381e-06,0.00422632115311126,0.00196456763258322,2.62374779431499e-08,32769.7260414388,0.196486594192029,0.438603450525562,1114
10407_-1866580730_-1708984708_1667743203_-806139544_385662367_1747555721,5.7082382889873e-05,1.55728576123496e-06,0.00206966738436631,0.000619638096372169,2.21768880490699e-08,33015.0316832278,0.199775555834147,0.59602893549158,1115
10407_460376757_1387954487_-693891032_624366230_347151174_89672542,8.45533357853943e-05,1.38268193237346e-06,0.00334256981755175,0.00150761162221782,2.11271089397402e-08,30764.2392932341,0.198378930544102,0.311750164838629,1116
10407_-590578020_590407212_1135721151_1703582446_-21279481_1228708467,5.77748299683406e-05,4.53050771821855e-07,0.00364131397016584,0.00109853943670266,2.19448622112833e-08,23235.7688113092,0.197165058225348,0.837010080636359,1117
10407_384047188_-2021866852_1994952524_167433299_1908926877_-845013278,7.76059257748365e-05,3.60275424637421e-07,0.001821773344616,0.000890923163744567,1.85580467217772e-08,27531.9695493198,0.179343101154692,0.741562535487557,1118
10407_-348666878_930975456_1799995917_-772827183_1727589788_345475082,9.76216600766636e-05,1.41989746081174e-06,0.00131547468204567,0.00173277189423251,2.81080496216889e-08,26157.291853594,0.177648191803166,0.528577855938014,1119
10407_1520097151_-557601920_-420125636_-1585188748_1333503987_600450676,5.04288529212197e-05,1.8849750498706e-07,0.0024362377802089,0.000884542600142563,2.15097146169143e-08,22323.9111728846,0.173108150029578,0.19149772861286,1120
10407_-57944052_33201117_505469001_-1541851611_-967927351_-1005651471,6.17013807557173e-05,1.3124206696942e-06,0.00307876466522455,0.000941155090685034,1.64248678668488e-08,32931.414400407,0.181239643115076,0.938399832797098,1121
10407_1770238681_-647818872_1615527132_1442713557_1086708943_-401827399,8.77199788638331e-05,8.32632506059317e-07,0.00282313008401526,0.00190191157400599,9.00162330814393e-09,24547.0245560085,0.177274278960418,0.885259856509557,1122
10407_-1998173541_-635419765_-586817710_-1459793135_2076086800_167481877,8.74216621939776e-05,1.59536847541681e-06,0.00393745749434812,0.000931128758789135,1.94751873301781e-08,33502.4101781094,0.19404828257051,0.233048305184519,1123
10407_-1990956453_863604769_-804391070_1364592300_1597109174_-759163052,5.02085261285272e-05,1.64715854776681e-06,0.0042520535538544,0.00141925222058131,1.68641588633477e-08,22615.6042267835,0.173024117073431,0.305550547115782,1124
10407_961848884_-292686638_-1654835355_1262321289_1006119597_-973716106,8.67169933539474e-05,1.33957665384456e-06,0.00200036226591572,0.000888996041793897,1.76368203901649e-08,20249.2213220613,0.192607182270351,0.58813365286444,1125
10407_-2125276844_1908446934_-237978995_-1066186961_882860802_-529794641,6.92603693149913e-05,1.2705209634494e-06,0.00275171028783791,0.000718952880048691,2.21544895517099e-08,25306.0209629015,0.189592141931151,0.221200719966384,1126
10407_-11008395_1557621076_-111672928_-1729737612_-1594828847_1291676034,8.41988260311554e-05,1.43119964186324e-06,0.00158941579039699,0.000797320947643502,1.63330879282666e-08,23844.4432068974,0.199516057826224,0.712617956090034,1127
10407_1014960981_1699850604_741645213_-1110455469_521275930_-14480318,8.49157718697125e-05,9.38231760141506e-07,0.00223667069943631,0.00176857491584468,1.42356157602723e-08,14423.9506345775,0.184699754023096,0.919305452748937,1128
10407_1151491216_-756052697_-1972210264_169412988_353830554_-623670818,8.26197941833259e-05,2.65188578468807e-07,0.00413555183670334,0.000694994386449708,1.37496266172838e-08,12883.716504743,0.182178270099981,0.964426057790748,1129
10407_-321205032_1991005983_-909712597_-217156240_766912950_-839322100,7.02886180055171e-05,7.56825664179651e-07,0.00224125445816242,0.000780358065196075,9.70292646753264e-09,25188.5640800173,0.173295228975808,0.889105132613035,1130
10407_-1291990112_-1918471833_109358348_-1918690521_-103292014_85613883,7.45160827925389e-05,1.31873289355443e-06,0.00313050171151099,0.00057488832942589,1.59454941758085e-08,27322.22715001,0.183739425635411,0.420534737641347,1131
10407_618545306_-1479516483_-1792413026_1761973719_2118176110_-799857213,9.27202794804367e-05,1.61523060283393e-06,0.00500632475849105,0.0015266706492509,2.09505294573835e-08,28026.5153471525,0.182694641601303,0.914956068180097,1132
10407_-1688385215_-1492112958_1980214516_6669465_-1986863899_911097412,8.60148705690268e-05,1.03274954179668e-06,0.00183127951783013,0.000941769368647183,2.64281412189921e-08,34961.2022049162,0.183860828963276,0.327805479830641,1133
10407_-661199724_-111225481_267039250_-1528963807_142794277_783704387,5.56460701220978e-05,2.59599358173182e-07,0.00249529996319783,0.0016594075223858,1.0415151561604e-08,22455.3131570484,0.199477180109657,0.375136200807801,1134
10407_-1870194704_1144466777_-1176465426_563963891_-1058215775_-1087963334,8.14227980357023e-05,4.81232312999708e-07,0.00391020333814791,0.000607888670820037,1.38603911333779e-08,21154.4512421193,0.175117657384293,0.83539471348926,1135
10407_2145625398_-1606476013_-1289052852_-1896405914_1372619432_-476171139,9.60387935996842e-05,1.43360579341499e-06,0.00512520416909142,0.000509230866300325,1.81086587828261e-08,28490.8030401652,0.180615362388241,0.783052295009266,1136
10407_1572006584_1555857289_1679041634_-1685888435_1813031323_858581507,6.68545437487224e-05,1.41336322338519e-06,0.0015363554569926,0.0019978659302858,2.78060764032239e-08,11556.3215902328,0.172733231224604,0.309138760527316,1137
10407_502276149_-1019211593_-312731437_-2116549704_-1926047734_-817117937,6.85932131879965e-05,1.69074629724383e-06,0.00390580464474433,0.00091922957523336,9.93574363930386e-09,24864.1153606437,0.178714087608494,0.251784073187131,1138
10407_-1256671866_-786093854_-964877842_-111542412_-1410361120_1587190507,5.88105102001497e-05,8.95907849178445e-07,0.00218600651209977,0.0010979908524531,2.06341728153972e-08,17364.0912678754,0.170811521292207,0.909187726717334,1139
10407_143469362_250048645_742415805_792476280_2016228986_30733912,8.76294416103539e-05,1.18303587805513e-06,0.00368621427360032,0.00127169659955884,2.67845437457289e-08,19709.3218113947,0.186255398443783,0.779611900611725,1140
10407_262751868_1939550226_1758248339_904920627_-807292205_-400647546,5.45413976558917e-05,1.76258005566376e-06,0.00512753749844859,0.00180819609565207,1.02088537536118e-08,15276.6373598701,0.176131306116098,0.458414402183863,1141
10407_746667527_-661059358_-1719596313_-124150492_1428176541_120563644,6.75558701399748e-05,1.79297868415835e-06,0.0018559589891418,0.000774583370397747,2.78815025259754e-08,21798.6924803197,0.198710914403408,0.147084453672879,1142
10407_-1892264538_-1932985045_278004859_-1803226041_-1913301122_-1874543632,6.41980763715328e-05,1.71368885966033e-06,0.00453759904930539,0.000987571447941428,2.29905477817027e-08,34492.225859431,0.183536181518922,0.557016869679826,1143
10407_1865558103_-1247593788_-1753564142_1165585640_1713840646_1782983340,8.65176220760324e-05,9.66428064701165e-07,0.0049830863495329,0.000518170974065724,2.61619327556611e-08,18763.7921141082,0.18439877015275,0.687605483396285,1144
10407_1265832206_1775771694_961284489_183247946_612576848_-1086701453,5.65294881125452e-05,9.57201037509695e-07,0.00221079140543618,0.00149501318261152,2.49298312685593e-08,15236.4590095449,0.176197291202333,0.121437396038709,1145
10407_-127731933_511326821_-2144272667_-2145342693_119285946_-113982666,6.41402399294285e-05,6.1686102706274e-07,0.00362154505556897,0.0010690695920268,1.77439508457271e-08,16971.178780036,0.170734444069416,0.200191900632764,1146
10407_-1899338682_1451937355_-707596676_-773437182_1655562644_993926528,8.57745569274255e-05,6.59599893675314e-07,0.00142382296545622,0.00134460194113088,2.19164661444409e-08,28271.8358118119,0.173783773918537,0.432979415023165,1147
10407_-794530725_2121210313_304024881_707003487_1070100742_-893250622,5.10827022879957e-05,1.64399404138359e-06,0.00237288953588516,0.00131067269121008,1.07234180121721e-08,27319.9351983333,0.182941827096482,0.74876585613726,1148
10407_-3150397_1914103692_-878493990_1388815881_702900811_-980528357,7.63188406197282e-05,1.50972661804946e-06,0.00159077917052248,0.00130771821023841,9.67532336847427e-09,31597.2807253187,0.187071816615054,0.42208185744304,1149
10407_2083193476_1388656258_-1562619180_1497054785_-1186039944_906017722,9.69839444766457e-05,1.14559171546825e-06,0.00477751633883174,0.0015395603020704,2.30048991390613e-08,11320.8734372393,0.189686716743395,0.575422208079465,1150
10407_-178427494_1478837774_124657834_1473829609_-1733474851_603273009,5.57588553511373e-05,7.15594954437918e-07,0.00302931547064791,0.00133690910075163,2.42208283325744e-08,32907.1795877141,0.183297365489753,0.339938775236605,1151
